timestamp,year,month,day,hour,temp_day_c,humidity_pct,rainfall_mm,monthly_temp_max_c,monthly_temp_min_c,monthly_rh_max_pct,monthly_rh_min_pct,monthly_rainfall_total_mm,rainfall_imputed_flag,source_station_temperature_humidity,source_station_rainfall
2024-01-28 12:00,2024,1,28,12,30.49,76.40,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-28 13:00,2024,1,28,13,30.87,75.56,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-28 14:00,2024,1,28,14,31.00,75.53,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-28 15:00,2024,1,28,15,30.87,75.56,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-28 16:00,2024,1,28,16,30.49,76.40,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-28 17:00,2024,1,28,17,29.89,77.74,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-28 18:00,2024,1,28,18,29.11,79.49,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-28 19:00,2024,1,28,19,28.20,81.53,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-28 20:00,2024,1,28,20,27.22,83.72,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-28 21:00,2024,1,28,21,26.24,85.90,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-28 22:00,2024,1,28,22,25.33,87.94,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-28 23:00,2024,1,28,23,24.54,89.69,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 00:00,2024,1,29,0,24.00,91.65,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 01:00,2024,1,29,1,23.62,92.49,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 02:00,2024,1,29,2,23.49,92.78,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 03:00,2024,1,29,3,23.62,92.49,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 04:00,2024,1,29,4,24.00,91.65,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 05:00,2024,1,29,5,24.60,90.31,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 06:00,2024,1,29,6,25.38,88.56,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 07:00,2024,1,29,7,26.30,86.52,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 08:00,2024,1,29,8,27.27,84.33,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 09:00,2024,1,29,9,28.25,82.15,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 10:00,2024,1,29,10,29.16,80.11,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 11:00,2024,1,29,11,29.95,78.36,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 12:00,2024,1,29,12,30.55,77.01,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 13:00,2024,1,29,13,30.93,76.27,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 14:00,2024,1,29,14,31.05,76.27,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 15:00,2024,1,29,15,30.93,76.27,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 16:00,2024,1,29,16,30.55,77.01,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 17:00,2024,1,29,17,29.95,78.36,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 18:00,2024,1,29,18,29.16,80.11,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 19:00,2024,1,29,19,28.25,82.15,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 20:00,2024,1,29,20,27.27,84.33,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 21:00,2024,1,29,21,26.30,86.52,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 22:00,2024,1,29,22,25.38,88.56,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-29 23:00,2024,1,29,23,24.60,90.31,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 00:00,2024,1,30,0,23.82,92.79,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 01:00,2024,1,30,1,23.44,93.63,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 02:00,2024,1,30,2,23.31,93.90,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 03:00,2024,1,30,3,23.44,93.63,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 04:00,2024,1,30,4,23.82,92.79,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 05:00,2024,1,30,5,24.42,91.45,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 06:00,2024,1,30,6,25.20,89.70,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 07:00,2024,1,30,7,26.11,87.66,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 08:00,2024,1,30,8,27.09,85.47,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 09:00,2024,1,30,9,28.07,83.29,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 10:00,2024,1,30,10,28.98,81.25,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 11:00,2024,1,30,11,29.76,79.50,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 12:00,2024,1,30,12,30.36,78.15,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 13:00,2024,1,30,13,30.74,77.31,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 14:00,2024,1,30,14,30.87,77.02,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 15:00,2024,1,30,15,30.74,77.31,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 16:00,2024,1,30,16,30.36,78.15,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 17:00,2024,1,30,17,29.76,79.50,4.1261,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 18:00,2024,1,30,18,28.98,81.25,0.9532,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 19:00,2024,1,30,19,28.07,83.29,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 20:00,2024,1,30,20,27.09,85.47,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 21:00,2024,1,30,21,26.11,87.66,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 22:00,2024,1,30,22,25.20,89.70,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-30 23:00,2024,1,30,23,24.42,91.45,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 00:00,2024,1,31,0,23.48,94.70,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 01:00,2024,1,31,1,23.11,95.07,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 02:00,2024,1,31,2,22.98,95.07,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 03:00,2024,1,31,3,23.11,95.07,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 04:00,2024,1,31,4,23.48,94.70,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 05:00,2024,1,31,5,24.08,93.36,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 06:00,2024,1,31,6,24.87,91.61,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 07:00,2024,1,31,7,25.78,89.57,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 08:00,2024,1,31,8,26.76,87.39,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 09:00,2024,1,31,9,27.74,85.20,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 10:00,2024,1,31,10,28.65,83.16,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 11:00,2024,1,31,11,29.43,81.41,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 12:00,2024,1,31,12,30.03,80.07,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 13:00,2024,1,31,13,30.41,79.22,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 14:00,2024,1,31,14,30.54,78.94,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 15:00,2024,1,31,15,30.41,79.22,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 16:00,2024,1,31,16,30.03,80.07,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 17:00,2024,1,31,17,29.43,81.41,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 18:00,2024,1,31,18,28.65,83.16,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 19:00,2024,1,31,19,27.74,85.20,0.0000,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 20:00,2024,1,31,20,26.76,87.39,5.4867,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 21:00,2024,1,31,21,25.78,89.57,19.6305,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 22:00,2024,1,31,22,24.87,91.61,10.6783,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-01-31 23:00,2024,1,31,23,24.08,93.36,5.1647,31.30,22.90,92.50,75.60,291.80,No,MATTALA,LUNUGAMWEHERA
2024-02-01 00:00,2024,2,1,0,25.54,87.75,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 01:00,2024,2,1,1,25.09,88.88,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 02:00,2024,2,1,2,24.94,89.27,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 03:00,2024,2,1,3,25.09,88.88,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 04:00,2024,2,1,4,25.54,87.75,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 05:00,2024,2,1,5,26.25,85.95,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 06:00,2024,2,1,6,27.17,83.60,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 07:00,2024,2,1,7,28.24,80.86,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 08:00,2024,2,1,8,29.40,77.92,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 09:00,2024,2,1,9,30.55,74.98,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 10:00,2024,2,1,10,31.62,72.25,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 11:00,2024,2,1,11,32.55,69.89,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 12:00,2024,2,1,12,33.26,68.22,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 13:00,2024,2,1,13,33.70,68.22,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 14:00,2024,2,1,14,33.85,68.22,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 15:00,2024,2,1,15,33.70,68.22,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 16:00,2024,2,1,16,33.26,68.22,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 17:00,2024,2,1,17,32.55,69.89,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 18:00,2024,2,1,18,31.62,72.25,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 19:00,2024,2,1,19,30.55,74.98,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 20:00,2024,2,1,20,29.40,77.92,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 21:00,2024,2,1,21,28.24,80.86,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 22:00,2024,2,1,22,27.17,83.60,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-01 23:00,2024,2,1,23,26.25,85.95,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 00:00,2024,2,2,0,25.01,87.33,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 01:00,2024,2,2,1,24.57,88.46,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 02:00,2024,2,2,2,24.41,88.85,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 03:00,2024,2,2,3,24.57,88.46,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 04:00,2024,2,2,4,25.01,87.33,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 05:00,2024,2,2,5,25.72,85.53,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 06:00,2024,2,2,6,26.64,83.17,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 07:00,2024,2,2,7,27.72,80.44,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 08:00,2024,2,2,8,28.87,77.50,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 09:00,2024,2,2,9,30.02,74.56,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 10:00,2024,2,2,10,31.10,71.82,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 11:00,2024,2,2,11,32.02,69.47,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 12:00,2024,2,2,12,32.73,67.67,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 13:00,2024,2,2,13,33.17,66.54,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 14:00,2024,2,2,14,33.32,66.45,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 15:00,2024,2,2,15,33.17,66.54,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 16:00,2024,2,2,16,32.73,67.67,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 17:00,2024,2,2,17,32.02,69.47,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 18:00,2024,2,2,18,31.10,71.82,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 19:00,2024,2,2,19,30.02,74.56,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 20:00,2024,2,2,20,28.87,77.50,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 21:00,2024,2,2,21,27.72,80.44,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 22:00,2024,2,2,22,26.64,83.17,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-02 23:00,2024,2,2,23,25.72,85.53,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 00:00,2024,2,3,0,25.47,87.78,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 01:00,2024,2,3,1,25.02,88.91,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 02:00,2024,2,3,2,24.87,89.30,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 03:00,2024,2,3,3,25.02,88.91,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 04:00,2024,2,3,4,25.47,87.78,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 05:00,2024,2,3,5,26.17,85.97,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 06:00,2024,2,3,6,27.10,83.62,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 07:00,2024,2,3,7,28.17,80.88,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 08:00,2024,2,3,8,29.33,77.95,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 09:00,2024,2,3,9,30.48,75.01,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 10:00,2024,2,3,10,31.55,72.27,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 11:00,2024,2,3,11,32.48,69.92,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 12:00,2024,2,3,12,33.18,68.12,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 13:00,2024,2,3,13,33.63,68.06,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 14:00,2024,2,3,14,33.78,68.06,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 15:00,2024,2,3,15,33.63,68.06,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 16:00,2024,2,3,16,33.18,68.12,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 17:00,2024,2,3,17,32.48,69.92,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 18:00,2024,2,3,18,31.55,72.27,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 19:00,2024,2,3,19,30.48,75.01,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 20:00,2024,2,3,20,29.33,77.95,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 21:00,2024,2,3,21,28.17,80.88,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 22:00,2024,2,3,22,27.10,83.62,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-03 23:00,2024,2,3,23,26.17,85.97,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 00:00,2024,2,4,0,24.87,87.80,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 01:00,2024,2,4,1,24.43,88.94,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 02:00,2024,2,4,2,24.28,89.28,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 03:00,2024,2,4,3,24.43,88.94,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 04:00,2024,2,4,4,24.87,87.80,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 05:00,2024,2,4,5,25.58,86.00,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 06:00,2024,2,4,6,26.50,83.65,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 07:00,2024,2,4,7,27.58,80.91,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 08:00,2024,2,4,8,28.73,77.98,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 09:00,2024,2,4,9,29.89,75.04,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 10:00,2024,2,4,10,30.96,72.30,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 11:00,2024,2,4,11,31.88,69.95,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 12:00,2024,2,4,12,32.59,68.15,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 13:00,2024,2,4,13,33.04,67.01,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 14:00,2024,2,4,14,33.19,66.63,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 15:00,2024,2,4,15,33.04,67.01,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 16:00,2024,2,4,16,32.59,68.15,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 17:00,2024,2,4,17,31.88,69.95,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 18:00,2024,2,4,18,30.96,72.30,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 19:00,2024,2,4,19,29.89,75.04,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 20:00,2024,2,4,20,28.73,77.98,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 21:00,2024,2,4,21,27.58,80.91,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 22:00,2024,2,4,22,26.50,83.65,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-04 23:00,2024,2,4,23,25.58,86.00,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-05 00:00,2024,2,5,0,24.50,87.73,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-05 01:00,2024,2,5,1,24.06,88.26,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-05 02:00,2024,2,5,2,23.90,88.26,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-05 03:00,2024,2,5,3,24.06,88.26,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-05 04:00,2024,2,5,4,24.50,87.73,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-05 05:00,2024,2,5,5,25.21,85.93,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
2024-02-05 06:00,2024,2,5,6,26.13,83.58,0.0000,33.70,23.80,89.00,66.30,57.50,No,MATTALA,LUNUGAMWEHERA
